<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
GAZP;0;240508;141621;154.44;1000
GAZP;0;240508;141621;154.44;800
GAZP;0;240508;141621;154.44;950
GAZP;0;240508;141624;154.43;110
GAZP;0;240508;141624;154.45;10
GAZP;0;240508;141625;154.45;30
GAZP;0;240508;141626;154.44;500
GAZP;0;240508;141630;154.45;20
GAZP;0;240508;141631;154.45;60
GAZP;0;240508;141633;154.45;10
GAZP;0;240508;141633;154.45;10
GAZP;0;240508;141635;154.44;10
GAZP;0;240508;141636;154.45;60
GAZP;0;240508;141637;154.45;20
GAZP;0;240508;141639;154.45;10
GAZP;0;240508;141642;154.45;50
GAZP;0;240508;141646;154.44;30
GAZP;0;240508;141649;154.45;10
GAZP;0;240508;141650;154.45;50
GAZP;0;240508;141654;154.45;10
GAZP;0;240508;141655;154.45;10
GAZP;0;240508;141656;154.45;10
GAZP;0;240508;141656;154.45;110
GAZP;0;240508;141658;154.45;2750
GAZP;0;240508;141659;154.45;320
GAZP;0;240508;141700;154.45;10
GAZP;0;240508;141702;154.44;80
GAZP;0;240508;141703;154.45;10
GAZP;0;240508;141704;154.45;40
GAZP;0;240508;141705;154.45;10
GAZP;0;240508;141708;154.45;40
GAZP;0;240508;141714;154.44;270
GAZP;0;240508;141717;154.45;30
GAZP;0;240508;141723;154.45;10
GAZP;0;240508;141723;154.45;20
GAZP;0;240508;141724;154.45;10
GAZP;0;240508;141724;154.45;20
GAZP;0;240508;141728;154.45;10
GAZP;0;240508;141729;154.45;10
GAZP;0;240508;141735;154.45;10
GAZP;0;240508;141735;154.44;20
GAZP;0;240508;141739;154.44;10
GAZP;0;240508;141742;154.45;10
GAZP;0;240508;141746;154.45;10
GAZP;0;240508;141752;154.45;10
GAZP;0;240508;141752;154.45;1000
GAZP;0;240508;141752;154.45;340
GAZP;0;240508;141752;154.45;160
GAZP;0;240508;141753;154.45;30
GAZP;0;240508;141755;154.45;30
GAZP;0;240508;141806;154.44;110
GAZP;0;240508;141807;154.44;110
GAZP;0;240508;141807;154.45;20
GAZP;0;240508;141808;154.45;10
GAZP;0;240508;141810;154.45;10
GAZP;0;240508;141814;154.45;10
GAZP;0;240508;141815;154.45;10
GAZP;0;240508;141818;154.44;200
GAZP;0;240508;141818;154.45;100
GAZP;0;240508;141820;154.45;40
GAZP;0;240508;141820;154.45;10
GAZP;0;240508;141825;154.45;40
GAZP;0;240508;141836;154.45;10
GAZP;0;240508;141838;154.45;10
GAZP;0;240508;141840;154.45;10
GAZP;0;240508;141841;154.45;20
GAZP;0;240508;141847;154.45;10
GAZP;0;240508;141849;154.45;10
GAZP;0;240508;141849;154.45;40
GAZP;0;240508;141850;154.44;20
GAZP;0;240508;141855;154.45;20
GAZP;0;240508;141856;154.45;50
GAZP;0;240508;141857;154.45;350
GAZP;0;240508;141857;154.45;1000
GAZP;0;240508;141857;154.45;2220
GAZP;0;240508;141857;154.45;10
GAZP;0;240508;141857;154.45;60
GAZP;0;240508;141857;154.46;10
GAZP;0;240508;141857;154.46;350
GAZP;0;240508;141857;154.45;10
GAZP;0;240508;141857;154.46;10
GAZP;0;240508;141857;154.49;190
GAZP;0;240508;141857;154.49;10
GAZP;0;240508;141857;154.49;800
GAZP;0;240508;141857;154.49;800
GAZP;0;240508;141857;154.49;400
GAZP;0;240508;141858;154.49;10
GAZP;0;240508;141859;154.5;10
GAZP;0;240508;141859;154.5;50
GAZP;0;240508;141903;154.52;20
GAZP;0;240508;141904;154.52;10
GAZP;0;240508;141905;154.52;20
GAZP;0;240508;141908;154.52;130
GAZP;0;240508;141913;154.52;10
GAZP;0;240508;141915;154.52;750
GAZP;0;240508;141916;154.53;10
GAZP;0;240508;141922;154.53;40
GAZP;0;240508;141925;154.52;10
GAZP;0;240508;141926;154.53;10
GAZP;0;240508;141926;154.52;10
GAZP;0;240508;141926;154.52;10
GAZP;0;240508;141926;154.52;10
GAZP;0;240508;141927;154.53;10
GAZP;0;240508;141935;154.53;10
GAZP;0;240508;141937;154.53;10
GAZP;0;240508;141944;154.53;20
GAZP;0;240508;141950;154.53;20
GAZP;0;240508;141953;154.53;20
GAZP;0;240508;142004;154.53;190
GAZP;0;240508;142005;154.53;10
GAZP;0;240508;142006;154.53;40
GAZP;0;240508;142011;154.53;20
GAZP;0;240508;142013;154.53;150
GAZP;0;240508;142014;154.53;40
GAZP;0;240508;142020;154.53;10
GAZP;0;240508;142037;154.53;10
GAZP;0;240508;142038;154.53;10
GAZP;0;240508;142041;154.52;10
GAZP;0;240508;142041;154.52;2000
GAZP;0;240508;142046;154.52;10
GAZP;0;240508;142046;154.52;110
GAZP;0;240508;142047;154.52;300
GAZP;0;240508;142049;154.52;10
GAZP;0;240508;142051;154.52;80
GAZP;0;240508;142052;154.52;300
GAZP;0;240508;142053;154.51;10
GAZP;0;240508;142058;154.52;10
GAZP;0;240508;142106;154.52;10
GAZP;0;240508;142107;154.52;20
GAZP;0;240508;142114;154.51;10
GAZP;0;240508;142114;154.51;20
GAZP;0;240508;142119;154.5;10
GAZP;0;240508;142119;154.5;20
GAZP;0;240508;142130;154.51;10
GAZP;0;240508;142146;154.51;20
GAZP;0;240508;142148;154.51;60
GAZP;0;240508;142148;154.51;20
GAZP;0;240508;142150;154.51;50
GAZP;0;240508;142156;154.51;10
GAZP;0;240508;142157;154.51;100
GAZP;0;240508;142205;154.5;10
GAZP;0;240508;142205;154.5;10
GAZP;0;240508;142205;154.5;10
GAZP;0;240508;142206;154.5;10
GAZP;0;240508;142211;154.51;20
GAZP;0;240508;142216;154.51;60
GAZP;0;240508;142223;154.51;60
GAZP;0;240508;142223;154.5;10
GAZP;0;240508;142225;154.5;30
GAZP;0;240508;142225;154.5;20
GAZP;0;240508;142225;154.5;1170
GAZP;0;240508;142229;154.49;130
GAZP;0;240508;142237;154.49;10
GAZP;0;240508;142237;154.49;10
GAZP;0;240508;142237;154.49;10
GAZP;0;240508;142240;154.49;10
GAZP;0;240508;142247;154.49;10
GAZP;0;240508;142247;154.49;10
GAZP;0;240508;142250;154.49;10
GAZP;0;240508;142252;154.49;80
GAZP;0;240508;142255;154.49;10
GAZP;0;240508;142257;154.48;30
GAZP;0;240508;142257;154.49;10
GAZP;0;240508;142259;154.49;20
GAZP;0;240508;142259;154.49;10
GAZP;0;240508;142300;154.48;40
GAZP;0;240508;142300;154.48;60
GAZP;0;240508;142300;154.48;40
GAZP;0;240508;142301;154.49;10
GAZP;0;240508;142302;154.49;10
GAZP;0;240508;142302;154.49;10
GAZP;0;240508;142302;154.49;10
GAZP;0;240508;142306;154.49;10
GAZP;0;240508;142316;154.48;10
GAZP;0;240508;142321;154.48;10
GAZP;0;240508;142321;154.49;10
GAZP;0;240508;142327;154.49;10
GAZP;0;240508;142329;154.49;60
GAZP;0;240508;142332;154.49;10
GAZP;0;240508;142335;154.48;10
GAZP;0;240508;142336;154.49;30
GAZP;0;240508;142340;154.49;10
GAZP;0;240508;142340;154.49;30
GAZP;0;240508;142340;154.48;10
GAZP;0;240508;142342;154.49;10
GAZP;0;240508;142343;154.49;10
GAZP;0;240508;142400;154.49;20
GAZP;0;240508;142402;154.5;20
GAZP;0;240508;142402;154.5;50
GAZP;0;240508;142402;154.5;10
GAZP;0;240508;142413;154.5;10
GAZP;0;240508;142413;154.5;240
GAZP;0;240508;142413;154.5;10
GAZP;0;240508;142415;154.5;30
GAZP;0;240508;142416;154.5;80
GAZP;0;240508;142416;154.5;120
GAZP;0;240508;142416;154.5;10
GAZP;0;240508;142423;154.5;10
GAZP;0;240508;142426;154.5;10
GAZP;0;240508;142427;154.5;100
GAZP;0;240508;142428;154.5;20
GAZP;0;240508;142429;154.5;10
GAZP;0;240508;142430;154.5;40
GAZP;0;240508;142431;154.5;10
GAZP;0;240508;142436;154.5;90
GAZP;0;240508;142440;154.51;100
GAZP;0;240508;142440;154.51;10
GAZP;0;240508;142440;154.51;10
GAZP;0;240508;142441;154.5;1630
GAZP;0;240508;142450;154.5;40
GAZP;0;240508;142453;154.5;960
GAZP;0;240508;142453;154.5;540
GAZP;0;240508;142459;154.51;10
GAZP;0;240508;142500;154.51;20
GAZP;0;240508;142501;154.51;60
GAZP;0;240508;142507;154.51;10
GAZP;0;240508;142508;154.5;70
GAZP;0;240508;142510;154.51;20
GAZP;0;240508;142511;154.51;370
GAZP;0;240508;142511;154.51;1170
GAZP;0;240508;142511;154.51;740
GAZP;0;240508;142517;154.51;10
GAZP;0;240508;142521;154.51;10
GAZP;0;240508;142521;154.51;10
GAZP;0;240508;142527;154.51;10
GAZP;0;240508;142527;154.51;10
GAZP;0;240508;142527;154.52;2140
GAZP;0;240508;142527;154.52;200
GAZP;0;240508;142527;154.52;500
GAZP;0;240508;142527;154.53;2100
GAZP;0;240508;142527;154.53;200
GAZP;0;240508;142527;154.53;250
GAZP;0;240508;142527;154.53;560
GAZP;0;240508;142527;154.54;250
GAZP;0;240508;142527;154.54;6780
GAZP;0;240508;142551;154.54;60
GAZP;0;240508;142554;154.55;30
GAZP;0;240508;142605;154.54;1000
GAZP;0;240508;142605;154.54;2000
GAZP;0;240508;142605;154.53;1000
GAZP;0;240508;142605;154.5;10
GAZP;0;240508;142605;154.5;10
GAZP;0;240508;142605;154.5;280
GAZP;0;240508;142608;154.53;10
GAZP;0;240508;142613;154.52;10
GAZP;0;240508;142615;154.53;10
GAZP;0;240508;142617;154.53;10
GAZP;0;240508;142645;154.53;30
GAZP;0;240508;142646;154.53;10
GAZP;0;240508;142649;154.53;10
GAZP;0;240508;142650;154.52;160
GAZP;0;240508;142651;154.53;160
GAZP;0;240508;142657;154.52;20
GAZP;0;240508;142704;154.53;10
GAZP;0;240508;142705;154.53;40
GAZP;0;240508;142717;154.53;10
GAZP;0;240508;142718;154.52;10
GAZP;0;240508;142722;154.53;10
GAZP;0;240508;142726;154.53;10
GAZP;0;240508;142729;154.52;290
GAZP;0;240508;142729;154.53;50
GAZP;0;240508;142731;154.52;50
GAZP;0;240508;142732;154.53;10
GAZP;0;240508;142732;154.53;10
GAZP;0;240508;142736;154.53;10
GAZP;0;240508;142736;154.53;30
GAZP;0;240508;142736;154.53;70
GAZP;0;240508;142737;154.53;10
GAZP;0;240508;142743;154.52;100
GAZP;0;240508;142743;154.53;10
GAZP;0;240508;142746;154.53;10
GAZP;0;240508;142747;154.53;140
GAZP;0;240508;142747;154.53;60
GAZP;0;240508;142750;154.53;10
GAZP;0;240508;142750;154.53;20
GAZP;0;240508;142750;154.53;20
GAZP;0;240508;142750;154.53;20
GAZP;0;240508;142750;154.53;30
GAZP;0;240508;142750;154.53;20
GAZP;0;240508;142758;154.53;10
GAZP;0;240508;142800;154.53;50
GAZP;0;240508;142801;154.53;30
GAZP;0;240508;142805;154.52;60
GAZP;0;240508;142814;154.53;80
GAZP;0;240508;142822;154.53;20
GAZP;0;240508;142824;154.53;10
GAZP;0;240508;142829;154.53;10
GAZP;0;240508;142830;154.53;10
GAZP;0;240508;142834;154.53;150
GAZP;0;240508;142835;154.52;870
GAZP;0;240508;142835;154.52;480
GAZP;0;240508;142835;154.52;20
GAZP;0;240508;142835;154.52;30
GAZP;0;240508;142835;154.52;10
GAZP;0;240508;142835;154.52;130
GAZP;0;240508;142835;154.51;50
GAZP;0;240508;142835;154.51;10
GAZP;0;240508;142835;154.5;20
GAZP;0;240508;142835;154.5;380
GAZP;0;240508;142840;154.5;20
GAZP;0;240508;142843;154.51;30
GAZP;0;240508;142843;154.51;10
GAZP;0;240508;142845;154.51;20
GAZP;0;240508;142845;154.51;20
GAZP;0;240508;142852;154.51;10
GAZP;0;240508;142906;154.51;40
GAZP;0;240508;142907;154.51;20
GAZP;0;240508;142909;154.51;10
GAZP;0;240508;142909;154.5;100
GAZP;0;240508;142909;154.5;30
GAZP;0;240508;142909;154.5;10
GAZP;0;240508;142909;154.49;10
GAZP;0;240508;142909;154.49;30
GAZP;0;240508;142909;154.49;50
GAZP;0;240508;142909;154.49;30
GAZP;0;240508;142909;154.49;440
GAZP;0;240508;142913;154.49;250
GAZP;0;240508;142914;154.49;120
GAZP;0;240508;142915;154.48;500
GAZP;0;240508;142916;154.49;10
GAZP;0;240508;142921;154.49;50
GAZP;0;240508;142921;154.49;30
GAZP;0;240508;142922;154.49;10
GAZP;0;240508;142923;154.49;10
GAZP;0;240508;142925;154.49;10
GAZP;0;240508;142932;154.49;40
GAZP;0;240508;142935;154.49;100
GAZP;0;240508;142941;154.49;10
GAZP;0;240508;142941;154.49;360
GAZP;0;240508;142941;154.49;140
GAZP;0;240508;142942;154.49;20
GAZP;0;240508;142943;154.49;10
GAZP;0;240508;142944;154.48;300
GAZP;0;240508;142946;154.49;30
GAZP;0;240508;142946;154.49;10
GAZP;0;240508;142946;154.49;900
GAZP;0;240508;142946;154.49;40
GAZP;0;240508;142949;154.49;40
GAZP;0;240508;142953;154.49;100
GAZP;0;240508;142957;154.49;10
GAZP;0;240508;143004;154.49;10
GAZP;0;240508;143005;154.49;20
GAZP;0;240508;143005;154.49;10
GAZP;0;240508;143007;154.49;30
GAZP;0;240508;143009;154.49;10
GAZP;0;240508;143014;154.49;10
GAZP;0;240508;143029;154.49;10
GAZP;0;240508;143029;154.49;20
GAZP;0;240508;143033;154.49;10
GAZP;0;240508;143036;154.49;60
GAZP;0;240508;143040;154.49;10
GAZP;0;240508;143041;154.49;100
GAZP;0;240508;143042;154.48;10
GAZP;0;240508;143042;154.49;10
GAZP;0;240508;143042;154.49;10
GAZP;0;240508;143048;154.49;100
GAZP;0;240508;143049;154.49;100
GAZP;0;240508;143052;154.49;20
GAZP;0;240508;143102;154.49;20
GAZP;0;240508;143103;154.49;40
GAZP;0;240508;143105;154.49;20
GAZP;0;240508;143107;154.49;10
GAZP;0;240508;143107;154.49;10
GAZP;0;240508;143107;154.48;30
GAZP;0;240508;143109;154.49;170
GAZP;0;240508;143109;154.49;10
GAZP;0;240508;143109;154.49;10
GAZP;0;240508;143110;154.49;10
GAZP;0;240508;143114;154.49;10
GAZP;0;240508;143118;154.49;10
GAZP;0;240508;143118;154.49;40
GAZP;0;240508;143120;154.49;10
GAZP;0;240508;143122;154.49;10
GAZP;0;240508;143122;154.49;10
GAZP;0;240508;143126;154.49;650
GAZP;0;240508;143127;154.49;100
GAZP;0;240508;143130;154.49;80
GAZP;0;240508;143131;154.49;10
GAZP;0;240508;143139;154.49;10
GAZP;0;240508;143139;154.48;40
GAZP;0;240508;143139;154.49;10
GAZP;0;240508;143142;154.49;30
GAZP;0;240508;143142;154.49;10
GAZP;0;240508;143143;154.49;10
GAZP;0;240508;143144;154.48;40
GAZP;0;240508;143144;154.48;10
GAZP;0;240508;143144;154.48;30
GAZP;0;240508;143144;154.48;40
GAZP;0;240508;143145;154.49;10
GAZP;0;240508;143147;154.48;210
GAZP;0;240508;143147;154.48;30
GAZP;0;240508;143147;154.48;50
GAZP;0;240508;143147;154.48;10
GAZP;0;240508;143150;154.49;10
GAZP;0;240508;143203;154.49;60
GAZP;0;240508;143204;154.49;10
GAZP;0;240508;143204;154.49;40
GAZP;0;240508;143207;154.49;10
GAZP;0;240508;143209;154.49;100
GAZP;0;240508;143212;154.49;10
GAZP;0;240508;143213;154.49;10
GAZP;0;240508;143222;154.49;100
GAZP;0;240508;143225;154.49;10
GAZP;0;240508;143241;154.49;2000
GAZP;0;240508;143244;154.49;220
GAZP;0;240508;143244;154.49;30
GAZP;0;240508;143246;154.49;10
GAZP;0;240508;143248;154.49;20
GAZP;0;240508;143251;154.49;500
GAZP;0;240508;143254;154.49;50
GAZP;0;240508;143256;154.49;20
GAZP;0;240508;143300;154.49;30
GAZP;0;240508;143300;154.49;50
GAZP;0;240508;143300;154.49;10
GAZP;0;240508;143300;154.49;10
GAZP;0;240508;143301;154.49;10
GAZP;0;240508;143301;154.49;10
GAZP;0;240508;143313;154.49;650
GAZP;0;240508;143318;154.49;30
GAZP;0;240508;143318;154.49;40
GAZP;0;240508;143319;154.49;60
GAZP;0;240508;143319;154.49;110
GAZP;0;240508;143319;154.49;830
GAZP;0;240508;143319;154.49;490
GAZP;0;240508;143321;154.49;50
GAZP;0;240508;143324;154.49;460
GAZP;0;240508;143324;154.49;30
GAZP;0;240508;143324;154.5;100
GAZP;0;240508;143324;154.5;10
GAZP;0;240508;143324;154.5;40
GAZP;0;240508;143325;154.49;100
GAZP;0;240508;143326;154.49;20
GAZP;0;240508;143327;154.49;10
GAZP;0;240508;143329;154.49;10
GAZP;0;240508;143329;154.49;30
GAZP;0;240508;143330;154.49;50
GAZP;0;240508;143332;154.49;10
GAZP;0;240508;143336;154.49;10
GAZP;0;240508;143336;154.49;10
GAZP;0;240508;143339;154.48;30
GAZP;0;240508;143339;154.48;10
GAZP;0;240508;143339;154.48;10
GAZP;0;240508;143339;154.48;40
GAZP;0;240508;143339;154.48;20
GAZP;0;240508;143339;154.48;200
GAZP;0;240508;143339;154.49;10
GAZP;0;240508;143341;154.49;90
GAZP;0;240508;143343;154.49;20
GAZP;0;240508;143344;154.49;10
GAZP;0;240508;143349;154.49;20
GAZP;0;240508;143349;154.5;40
GAZP;0;240508;143350;154.5;10
GAZP;0;240508;143351;154.49;20
GAZP;0;240508;143358;154.5;10
GAZP;0;240508;143400;154.49;10
GAZP;0;240508;143400;154.5;10
GAZP;0;240508;143400;154.5;110
GAZP;0;240508;143401;154.5;30
GAZP;0;240508;143402;154.5;50
GAZP;0;240508;143403;154.5;20
GAZP;0;240508;143404;154.5;20
GAZP;0;240508;143406;154.5;10
GAZP;0;240508;143408;154.5;10
GAZP;0;240508;143408;154.5;10
GAZP;0;240508;143408;154.5;200
GAZP;0;240508;143408;154.5;10
GAZP;0;240508;143412;154.5;20
GAZP;0;240508;143415;154.5;20
GAZP;0;240508;143418;154.5;10
GAZP;0;240508;143419;154.5;10
GAZP;0;240508;143422;154.49;60
GAZP;0;240508;143423;154.5;120
GAZP;0;240508;143425;154.49;90
GAZP;0;240508;143426;154.5;30
GAZP;0;240508;143427;154.5;30
GAZP;0;240508;143431;154.5;10
GAZP;0;240508;143437;154.5;200
GAZP;0;240508;143438;154.5;40
GAZP;0;240508;143439;154.5;10
GAZP;0;240508;143440;154.49;650
GAZP;0;240508;143440;154.49;350
GAZP;0;240508;143442;154.5;60
GAZP;0;240508;143442;154.5;10
GAZP;0;240508;143445;154.5;40
GAZP;0;240508;143448;154.49;30
GAZP;0;240508;143448;154.49;50
GAZP;0;240508;143448;154.49;450
GAZP;0;240508;143448;154.49;40
GAZP;0;240508;143448;154.49;940
GAZP;0;240508;143449;154.49;800
GAZP;0;240508;143449;154.49;1510
GAZP;0;240508;143449;154.48;10
GAZP;0;240508;143449;154.48;180
GAZP;0;240508;143452;154.5;20
GAZP;0;240508;143452;154.5;130
GAZP;0;240508;143453;154.49;800
GAZP;0;240508;143453;154.49;1000
GAZP;0;240508;143453;154.48;120
GAZP;0;240508;143453;154.48;10
GAZP;0;240508;143453;154.48;450
GAZP;0;240508;143453;154.48;800
GAZP;0;240508;143453;154.47;160
GAZP;0;240508;143453;154.47;160
GAZP;0;240508;143453;154.46;50
GAZP;0;240508;143453;154.46;10
GAZP;0;240508;143453;154.46;300
GAZP;0;240508;143453;154.45;320
GAZP;0;240508;143453;154.45;20
GAZP;0;240508;143453;154.45;80
GAZP;0;240508;143453;154.45;10
GAZP;0;240508;143453;154.45;50
GAZP;0;240508;143453;154.45;10
GAZP;0;240508;143453;154.45;1500
GAZP;0;240508;143453;154.45;250
GAZP;0;240508;143453;154.44;50
GAZP;0;240508;143453;154.44;10
GAZP;0;240508;143453;154.44;10
GAZP;0;240508;143453;154.44;10
GAZP;0;240508;143453;154.44;10
GAZP;0;240508;143453;154.44;2000
GAZP;0;240508;143453;154.44;250
GAZP;0;240508;143453;154.43;50
GAZP;0;240508;143453;154.43;20
GAZP;0;240508;143453;154.43;330
GAZP;0;240508;143453;154.43;100
GAZP;0;240508;143453;154.42;30
GAZP;0;240508;143453;154.42;10
GAZP;0;240508;143453;154.42;4280
GAZP;0;240508;143454;154.48;50
GAZP;0;240508;143456;154.47;350
GAZP;0;240508;143457;154.48;520
GAZP;0;240508;143457;154.48;30
GAZP;0;240508;143458;154.48;10
GAZP;0;240508;143458;154.47;10
GAZP;0;240508;143503;154.48;10
GAZP;0;240508;143504;154.48;10
GAZP;0;240508;143509;154.48;10
GAZP;0;240508;143511;154.47;20
GAZP;0;240508;143515;154.48;10
GAZP;0;240508;143517;154.48;10
GAZP;0;240508;143518;154.47;30
GAZP;0;240508;143518;154.47;30
GAZP;0;240508;143518;154.47;440
GAZP;0;240508;143523;154.47;200
GAZP;0;240508;143527;154.48;10
GAZP;0;240508;143527;154.48;10
GAZP;0;240508;143532;154.47;110
GAZP;0;240508;143534;154.47;80
GAZP;0;240508;143535;154.48;20
GAZP;0;240508;143536;154.48;20
GAZP;0;240508;143542;154.47;170
GAZP;0;240508;143542;154.46;340
GAZP;0;240508;143542;154.46;90
GAZP;0;240508;143547;154.49;10
GAZP;0;240508;143548;154.48;10
GAZP;0;240508;143551;154.48;140
GAZP;0;240508;143554;154.49;20
GAZP;0;240508;143556;154.49;50
GAZP;0;240508;143600;154.49;10
GAZP;0;240508;143601;154.48;10
GAZP;0;240508;143601;154.48;840
GAZP;0;240508;143601;154.47;80
GAZP;0;240508;143601;154.47;580
GAZP;0;240508;143604;154.48;20
GAZP;0;240508;143606;154.48;60
GAZP;0;240508;143610;154.48;10
GAZP;0;240508;143610;154.47;40
GAZP;0;240508;143614;154.48;10
GAZP;0;240508;143615;154.48;10
GAZP;0;240508;143619;154.48;10
GAZP;0;240508;143624;154.48;20
GAZP;0;240508;143624;154.48;10
GAZP;0;240508;143627;154.48;10
GAZP;0;240508;143628;154.48;10
GAZP;0;240508;143631;154.48;10
GAZP;0;240508;143635;154.48;30
GAZP;0;240508;143637;154.47;190
GAZP;0;240508;143637;154.48;10
GAZP;0;240508;143638;154.48;120
GAZP;0;240508;143639;154.48;40
GAZP;0;240508;143641;154.49;10
GAZP;0;240508;143641;154.47;50
GAZP;0;240508;143646;154.48;10
GAZP;0;240508;143648;154.47;140
GAZP;0;240508;143648;154.46;860
GAZP;0;240508;143649;154.48;10
GAZP;0;240508;143650;154.47;50
GAZP;0;240508;143652;154.48;30
GAZP;0;240508;143653;154.48;110
GAZP;0;240508;143655;154.48;90
GAZP;0;240508;143658;154.48;100
GAZP;0;240508;143659;154.49;10
GAZP;0;240508;143700;154.49;20
GAZP;0;240508;143700;154.49;10
GAZP;0;240508;143702;154.49;30
GAZP;0;240508;143709;154.48;10
GAZP;0;240508;143710;154.48;890
GAZP;0;240508;143710;154.47;90
GAZP;0;240508;143710;154.46;580
GAZP;0;240508;143711;154.47;60
GAZP;0;240508;143711;154.47;200
GAZP;0;240508;143713;154.47;10
GAZP;0;240508;143715;154.47;90
GAZP;0;240508;143716;154.47;10
GAZP;0;240508;143719;154.48;130
GAZP;0;240508;143720;154.48;20
GAZP;0;240508;143729;154.48;40
GAZP;0;240508;143730;154.48;30
GAZP;0;240508;143730;154.48;50
GAZP;0;240508;143735;154.48;10
GAZP;0;240508;143747;154.47;10
GAZP;0;240508;143747;154.47;20
GAZP;0;240508;143750;154.48;10
GAZP;0;240508;143754;154.47;20
GAZP;0;240508;143802;154.48;100
GAZP;0;240508;143803;154.48;30
GAZP;0;240508;143806;154.48;10
GAZP;0;240508;143806;154.48;10
GAZP;0;240508;143809;154.47;70
GAZP;0;240508;143811;154.48;30
GAZP;0;240508;143811;154.48;10
GAZP;0;240508;143811;154.48;10
GAZP;0;240508;143811;154.48;10
GAZP;0;240508;143811;154.48;10
GAZP;0;240508;143812;154.49;10
GAZP;0;240508;143823;154.49;100
GAZP;0;240508;143825;154.49;10
GAZP;0;240508;143830;154.49;20
GAZP;0;240508;143833;154.5;10
GAZP;0;240508;143835;154.5;20
GAZP;0;240508;143835;154.5;10
GAZP;0;240508;143835;154.5;30
GAZP;0;240508;143836;154.49;10
GAZP;0;240508;143837;154.5;10
GAZP;0;240508;143840;154.5;40
GAZP;0;240508;143843;154.5;10
GAZP;0;240508;143844;154.49;1000
GAZP;0;240508;143844;154.49;300
GAZP;0;240508;143844;154.49;10
GAZP;0;240508;143847;154.49;50
GAZP;0;240508;143848;154.49;10
GAZP;0;240508;143850;154.49;60
GAZP;0;240508;143853;154.49;20
GAZP;0;240508;143853;154.49;20
GAZP;0;240508;143854;154.48;30
GAZP;0;240508;143855;154.49;10
GAZP;0;240508;143909;154.49;870
GAZP;0;240508;143909;154.49;250
GAZP;0;240508;143909;154.49;10
GAZP;0;240508;143909;154.5;300
GAZP;0;240508;143909;154.5;10
GAZP;0;240508;143909;154.5;220
GAZP;0;240508;143909;154.5;1640
GAZP;0;240508;143910;154.5;270
GAZP;0;240508;143910;154.51;210
GAZP;0;240508;143910;154.53;20
GAZP;0;240508;143910;154.53;100
GAZP;0;240508;143910;154.53;250
GAZP;0;240508;143910;154.53;10
GAZP;0;240508;143910;154.53;10
GAZP;0;240508;143910;154.53;700
GAZP;0;240508;143910;154.53;10
GAZP;0;240508;143910;154.53;10
GAZP;0;240508;143910;154.53;10
GAZP;0;240508;143910;154.53;930
GAZP;0;240508;143910;154.53;580
GAZP;0;240508;143912;154.54;50
GAZP;0;240508;143914;154.54;10
GAZP;0;240508;143919;154.53;630
GAZP;0;240508;143919;154.54;20
GAZP;0;240508;143920;154.53;80
GAZP;0;240508;143920;154.54;30
GAZP;0;240508;143925;154.54;10
GAZP;0;240508;143927;154.53;40
GAZP;0;240508;143928;154.54;30
GAZP;0;240508;143935;154.54;10
GAZP;0;240508;143942;154.54;10
GAZP;0;240508;143945;154.54;20
GAZP;0;240508;143952;154.53;680
GAZP;0;240508;143954;154.54;10
GAZP;0;240508;143956;154.54;30
GAZP;0;240508;143959;154.53;250
GAZP;0;240508;144002;154.54;10
GAZP;0;240508;144003;154.54;10
GAZP;0;240508;144006;154.54;30
GAZP;0;240508;144006;154.54;60
GAZP;0;240508;144011;154.54;10
GAZP;0;240508;144018;154.53;100
GAZP;0;240508;144018;154.53;900
GAZP;0;240508;144019;154.54;180
GAZP;0;240508;144019;154.54;80
GAZP;0;240508;144019;154.54;110
GAZP;0;240508;144019;154.54;60
GAZP;0;240508;144024;154.54;10
GAZP;0;240508;144029;154.54;10
GAZP;0;240508;144029;154.53;500
GAZP;0;240508;144029;154.53;500
GAZP;0;240508;144050;154.54;20
GAZP;0;240508;144054;154.54;100
GAZP;0;240508;144058;154.54;30
GAZP;0;240508;144058;154.53;10
GAZP;0;240508;144059;154.54;10
GAZP;0;240508;144059;154.54;10
GAZP;0;240508;144103;154.54;20
GAZP;0;240508;144104;154.53;30
GAZP;0;240508;144104;154.54;30
GAZP;0;240508;144104;154.54;10
GAZP;0;240508;144106;154.54;30
GAZP;0;240508;144107;154.54;100
GAZP;0;240508;144108;154.53;10
GAZP;0;240508;144108;154.53;620
GAZP;0;240508;144108;154.52;220
